id;Name;lon;lat;District;station_name;RouteNumbers
9460;«Чириково», Калужское шоссе (9460);37.23110842;55.39269039;поселение Краснопахорское;Чириково;А515
14192;«49-й км.», Калужское шоссе (14192);37.23652694;55.39755073;поселение Краснопахорское;49-й км.;А515
14542;«Пос. Армейский», проезд без названия (14542);37.20008929;55.38628064;поселение Михайлово-Ярцевское;Пос. Армейский;А515
9606;«Лесничество», проезд без названия (9606);37.20546061;55.38580161;поселение Михайлово-Ярцевское;Лесничество;А515
9015;«Ул. Щорса», улица Щорса (9015);37.40804971;55.64816664;район Солнцево;Ул. Щорса;А518
9016;«Улица Щорса, 4», улица Щорса (9016);37.40585063;55.6458503;район Солнцево;Улица Щорса, 4;А518
11198;«Мещерский лес», Боровское шоссе (11198);37.42564743;55.66124719;район Солнцево;Мещерский лес;А518
8215;«9-й микрорайон Тёплого Стана», Ленинский проспект (8215);37.47824837;55.64732985;район Тёплый Стан;9-й микрорайон Тёплого Стана;А518
1000771;«47-й км. МКАД», 47-й километр Московской Кольцевой Автодороги (1000771);37.43967692;55.65606353;район Тропарёво-Никулино;47-й км. МКАД;А518
1000772;«47-й км. МКАД», 48-й километр Московской Кольцевой Автодороги (1000772);37.4389053;55.65575676;район Тропарёво-Никулино;47-й км. МКАД;А518
8317;«Востряковское кладб.», 48-й километр Московской Кольцевой Автодороги (8317);37.43414053;55.6612556;район Тропарёво-Никулино;Востряковское кладб.;А518
1001033;«Метро Люблино», Совхозная улица (1001033);37.76139045;55.67469685;район Люблино;Метро Люблино;А518к
1001144;«Строительный колледж № 26», Цимлянская улица (1001144);37.76826468;55.66900866;район Люблино;Строительный колледж № 26;А518к
10538;«Белореченская ул., 30», Белореченская улица (10538);37.77187004;55.66316245;район Марьино;Белореченская ул., 30;А518к
10541;«Белореченская ул., 30», Белореченская улица (10541);37.77091466;55.66439488;район Марьино;Белореченская ул., 30;А518к
7783;«З-д станкоконструкций № 3», улица Верхние Поля (7783);37.80350995;55.65737467;район Капотня;З-д станкоконструкций № 3;А518к
